40
20
['358', '61', '525', '738', '522', '666', '597', '694', '545', '162', '121', '432', '708', '618', '639', '82', '20', '221', '199', '347']
['358', '25', '616', '740', '576', '666', '545', '162', '463', '686', '432', '332', '639', '262', '650', '707', '288', '20', '221', '678']
['137', '546', '61', '740', '522', '666', '83', '180', '597', '432', '14', '723', '708', '339', '332', '650', '82', '707', '288', '683']
['593', '525', '616', '740', '576', '522', '83', '180', '463', '432', '262', '650', '599', '244', '670', '183', '647', '479', '706', '693']
['391', '546', '358', '25', '576', '666', '162', '432', '723', '708', '339', '82', '537', '678', '775', '599', '797', '487', '244', '361']
['37', '391', '61', '593', '738', '767', '25', '576', '522', '666', '597', '162', '463', '121', '708', '262', '650', '23', '683', '537']
['358', '61', '525', '738', '616', '740', '576', '522', '597', '162', '723', '708', '332', '707', '537', '221', '607', '199', '775', '599']
['391', '546', '525', '738', '767', '25', '764', '576', '522', '83', '180', '597', '463', '639', '262', '82', '683', '221', '607', '678']
['546', '61', '525', '509', '25', '576', '83', '694', '162', '121', '432', '339', '639', '96', '288', '221', '239', '775', '347', '599']
['391', '666', '83', '545', '121', '82', '707', '23', '683', '20', '775', '248', '670', '676', '379', '220', '152', '476', '641', '706']
['391', '546', '358', '593', '764', '740', '576', '522', '666', '597', '694', '686', '618', '650', '23', '221', '678', '239', '775', '599']
['12', '525', '738', '764', '522', '597', '694', '545', '162', '723', '339', '288', '683', '221', '199', '34', '599', '670', '183', '152']
['391', '546', '358', '525', '509', '616', '740', '522', '666', '463', '121', '14', '618', '639', '650', '707', '288', '537', '607', '678']
['546', '358', '593', '525', '509', '767', '764', '522', '666', '83', '694', '545', '463', '686', '723', '339', '683', '537', '607', '199']
['101', '546', '358', '593', '509', '694', '162', '686', '432', '14', '618', '262', '82', '288', '683', '20', '607', '678', '265', '239']
['391', '593', '522', '83', '180', '162', '463', '121', '432', '618', '339', '639', '262', '650', '707', '23', '683', '20', '537', '607']
['432', '546', '509', '25', '764', '740', '522', '666', '180', '545', '162', '686', '14', '339', '332', '639', '650', '82', '288', '23']
['50', '358', '61', '593', '25', '666', '83', '694', '162', '121', '14', '723', '339', '262', '23', '678', '199', '34', '347', '361']
['457', '358', '525', '509', '576', '666', '694', '545', '463', '723', '618', '332', '639', '707', '683', '607', '199', '265', '487', '244']
['117', '173', '358', '61', '740', '576', '666', '597', '694', '545', '162', '463', '686', '723', '262', '82', '707', '96', '537', '221']
['391', '546', '358', '593', '616', '666', '545', '121', '432', '14', '82', '707', '20', '607', '678', '199', '775', '248', '244', '670']
['550', '546', '358', '61', '593', '738', '767', '616', '740', '83', '694', '162', '463', '686', '14', '618', '332', '82', '96', '537']
['546', '509', '666', '694', '463', '686', '121', '432', '14', '723', '708', '650', '707', '683', '20', '537', '607', '199', '34', '239']
['80', '358', '61', '738', '25', '616', '694', '545', '723', '339', '639', '650', '221', '199', '34', '239', '775', '797', '487', '676']
['61', '593', '525', '509', '576', '83', '694', '14', '618', '332', '639', '82', '707', '537', '607', '34', '614', '676', '647', '476']
['391', '61', '25', '616', '764', '83', '180', '162', '463', '14', '339', '639', '262', '707', '96', '20', '221', '607', '678', '199']
['793', '391', '61', '525', '25', '666', '83', '180', '597', '618', '332', '650', '707', '288', '23', '20', '221', '607', '199', '34']
['120', '546', '525', '509', '764', '522', '597', '545', '463', '14', '708', '332', '262', '82', '96', '537', '607', '678', '34', '248']
['537', '391', '358', '593', '525', '509', '767', '764', '666', '180', '597', '463', '723', '650', '82', '707', '96', '288', '221', '607']
['767', '764', '740', '666', '162', '121', '14', '708', '618', '332', '707', '96', '265', '775', '797', '361', '670', '614', '379', '220']
['211', '593', '25', '764', '576', '522', '666', '597', '694', '545', '162', '686', '432', '723', '708', '262', '288', '23', '683', '537']
['629', '546', '525', '738', '509', '767', '25', '740', '180', '694', '545', '162', '686', '121', '432', '14', '723', '332', '639', '82']
['391', '525', '738', '25', '616', '764', '83', '180', '545', '463', '121', '432', '14', '650', '82', '96', '683', '678', '265', '599']
['546', '61', '738', '767', '25', '740', '522', '83', '686', '121', '14', '332', '23', '537', '607', '34', '487', '361', '504', '676']
['653', '25', '740', '83', '180', '162', '686', '14', '723', '96', '23', '199', '239', '775', '248', '244', '361', '614', '479', '433']
['133', '525', '25', '740', '522', '666', '597', '545', '162', '686', '121', '618', '339', '332', '707', '96', '288', '23', '683', '20']
['391', '525', '738', '509', '740', '522', '666', '83', '162', '432', '723', '618', '332', '262', '707', '96', '683', '20', '607', '678']
['358', '593', '738', '616', '764', '740', '522', '666', '180', '597', '694', '686', '121', '14', '723', '708', '332', '639', '82', '288']
['546', '61', '593', '738', '509', '25', '83', '597', '121', '14', '708', '618', '332', '650', '96', '537', '607', '775', '347', '248']
['282', '358', '61', '738', '509', '740', '576', '694', '545', '162', '686', '121', '639', '82', '707', '288', '23', '537', '221', '199']
['61', '525', '738', '616', '764', '576', '463', '121', '432', '14', '708', '618', '639', '262', '650', '82', '707', '96', '23', '20']
['213', '546', '358', '593', '767', '616', '764', '740', '162', '463', '121', '14', '723', '708', '332', '262', '707', '96', '288', '20']
['358', '593', '767', '764', '576', '545', '162', '463', '723', '618', '332', '650', '82', '707', '20', '678', '34', '265', '239', '347']
['516', '546', '764', '576', '522', '666', '83', '463', '686', '708', '639', '650', '707', '96', '23', '678', '239', '599', '248', '797']
['546', '525', '576', '666', '180', '597', '694', '545', '162', '463', '121', '14', '708', '618', '339', '639', '82', '23', '221', '607']
['738', '740', '666', '180', '694', '686', '432', '14', '708', '618', '339', '650', '82', '23', '678', '34', '347', '797', '487', '504']
['391', '546', '358', '61', '738', '616', '83', '545', '463', '432', '14', '618', '339', '23', '20', '221', '607', '239', '775', '347']
['593', '738', '767', '25', '740', '83', '180', '597', '545', '686', '432', '723', '339', '332', '639', '262', '650', '82', '707', '288']
['219', '442', '318', '391', '61', '593', '738', '616', '764', '522', '666', '83', '545', '162', '463', '686', '432', '723', '618', '332']
['530', '501', '391', '546', '358', '738', '764', '576', '666', '694', '545', '162', '463', '121', '432', '14', '639', '650', '82', '96']
['391', '738', '25', '764', '666', '83', '545', '162', '463', '686', '14', '708', '339', '639', '82', '96', '683', '221', '678', '265']
['791', '391', '546', '593', '525', '738', '694', '545', '432', '14', '708', '332', '262', '650', '288', '537', '221', '239', '775', '599']
['391', '358', '61', '509', '767', '522', '597', '694', '545', '708', '332', '707', '288', '20', '678', '199', '265', '775', '248', '797']
['81', '391', '546', '616', '576', '522', '180', '597', '708', '618', '650', '221', '265', '239', '347', '599', '248', '797', '614', '676']
['5', '391', '593', '616', '740', '522', '83', '463', '686', '121', '432', '14', '618', '339', '82', '707', '96', '20', '678', '199']
['9', '593', '525', '767', '25', '764', '597', '694', '121', '14', '708', '618', '332', '650', '707', '96', '683', '607', '678', '347']
['691', '391', '593', '525', '767', '740', '694', '545', '162', '463', '723', '708', '639', '262', '650', '96', '23', '20', '199', '265']
['61', '767', '545', '162', '463', '686', '121', '432', '14', '618', '262', '650', '96', '288', '23', '537', '199', '487', '361', '614']
['405', '546', '358', '593', '525', '738', '767', '764', '576', '522', '180', '545', '463', '686', '432', '332', '639', '82', '707', '23']
['102', '438', '546', '738', '509', '767', '616', '764', '740', '576', '666', '83', '180', '545', '162', '14', '339', '639', '96', '288']
['391', '358', '25', '616', '740', '522', '83', '180', '463', '686', '650', '707', '96', '683', '607', '347', '797', '244', '361', '670']
['113', '61', '525', '25', '616', '83', '597', '162', '463', '432', '14', '723', '639', '650', '82', '707', '96', '23', '683', '20']
['391', '546', '525', '738', '767', '740', '576', '522', '666', '545', '162', '463', '121', '432', '723', '332', '639', '650', '707', '23']
['251', '358', '61', '525', '738', '25', '764', '576', '666', '180', '694', '463', '121', '708', '339', '262', '650', '82', '96', '23']
['391', '358', '61', '525', '738', '509', '767', '764', '740', '666', '83', '597', '162', '463', '14', '618', '707', '288', '20', '607']
['546', '525', '740', '576', '666', '180', '463', '686', '121', '432', '723', '708', '618', '332', '639', '262', '82', '23', '20', '221']
['525', '509', '767', '764', '666', '597', '162', '618', '650', '707', '683', '607', '678', '599', '797', '361', '504', '379', '220', '647']
['546', '358', '61', '593', '509', '767', '25', '666', '83', '597', '162', '686', '332', '650', '707', '23', '683', '20', '678', '199']
['593', '738', '767', '25', '740', '522', '180', '597', '694', '545', '463', '723', '339', '262', '288', '683', '20', '199', '239', '797']
['546', '738', '509', '740', '576', '666', '180', '597', '694', '545', '463', '686', '723', '339', '650', '683', '678', '775', '347', '599']
['150', '546', '61', '593', '525', '738', '767', '616', '666', '83', '597', '694', '463', '432', '708', '639', '707', '678', '199', '775']
['546', '358', '593', '767', '25', '576', '666', '597', '14', '20', '537', '265', '239', '775', '504', '614', '676', '379', '183', '647']
['737', '391', '509', '576', '522', '180', '597', '694', '162', '463', '432', '618', '339', '82', '707', '23', '683', '537', '221', '34']
['499', '561', '391', '546', '593', '525', '738', '764', '740', '576', '180', '597', '162', '432', '14', '708', '618', '639', '82', '707']
['391', '358', '509', '25', '764', '740', '666', '180', '597', '162', '463', '121', '339', '332', '288', '23', '20', '678', '265', '239']
['725', '391', '546', '61', '593', '525', '738', '509', '576', '666', '694', '545', '162', '121', '432', '723', '82', '23', '20', '607']
['462', '391', '61', '767', '25', '764', '740', '522', '666', '545', '463', '618', '332', '639', '262', '82', '707', '96', '221', '607']
['546', '61', '593', '738', '509', '616', '764', '740', '666', '83', '463', '121', '14', '723', '708', '618', '332', '262', '650', '288']
['61', '767', '764', '740', '522', '666', '83', '463', '686', '432', '14', '618', '339', '332', '639', '262', '82', '707', '96', '288']
['434', '391', '546', '61', '509', '25', '740', '576', '666', '83', '597', '545', '463', '686', '432', '723', '708', '618', '339', '650']
['583', '593', '525', '509', '764', '576', '522', '666', '83', '597', '463', '432', '723', '618', '339', '332', '262', '650', '288', '23']
['358', '593', '525', '509', '767', '25', '764', '576', '522', '545', '339', '639', '650', '288', '23', '221', '607', '678', '265', '239']
['767', '25', '616', '764', '522', '666', '180', '597', '694', '463', '432', '339', '707', '96', '537', '221', '775', '599', '248', '797']
['391', '546', '616', '740', '83', '180', '463', '14', '723', '339', '650', '288', '607', '199', '34', '265', '347', '361', '504', '220']
['546', '25', '740', '576', '666', '83', '180', '597', '545', '432', '618', '262', '707', '96', '683', '537', '607', '265', '347', '797']
['124', '546', '593', '738', '767', '25', '764', '576', '83', '597', '694', '545', '463', '121', '618', '339', '332', '639', '262', '650']
['391', '61', '593', '738', '767', '25', '616', '764', '576', '522', '666', '180', '597', '162', '432', '708', '618', '639', '262', '288']
['546', '358', '61', '593', '738', '180', '694', '545', '463', '121', '14', '618', '332', '639', '650', '23', '537', '199', '265', '775']
['231', '25', '522', '180', '597', '694', '545', '686', '14', '639', '650', '707', '288', '683', '537', '221', '607', '199', '265', '775']
['546', '358', '525', '509', '25', '616', '764', '597', '545', '162', '686', '121', '723', '708', '339', '332', '262', '707', '96', '288']
['593', '25', '616', '764', '740', '576', '83', '597', '545', '162', '121', '432', '723', '339', '639', '82', '23', '20', '607', '199']
['391', '61', '525', '738', '616', '740', '666', '83', '180', '597', '463', '686', '432', '14', '618', '339', '639', '650', '82', '707']
['358', '61', '593', '738', '509', '616', '666', '83', '597', '694', '162', '708', '339', '332', '607', '678', '34', '248', '487', '614']
['391', '593', '767', '764', '666', '83', '180', '545', '463', '339', '332', '262', '82', '707', '96', '221', '678', '199', '34', '239']
['391', '593', '738', '509', '25', '616', '740', '576', '597', '162', '686', '14', '723', '708', '332', '639', '20', '537', '221', '265']
['609', '358', '509', '767', '25', '764', '576', '666', '83', '180', '597', '694', '162', '686', '14', '708', '618', '339', '707', '23']
['467', '391', '525', '25', '616', '740', '180', '463', '686', '121', '14', '639', '707', '96', '23', '683', '537', '221', '34', '239']
['738', '740', '576', '180', '694', '545', '708', '639', '262', '82', '96', '683', '199', '347', '599', '487', '244', '676', '220', '647']
['292', '61', '738', '509', '616', '764', '740', '576', '522', '597', '121', '14', '708', '332', '288', '20', '537', '221', '199', '265']
['13', '391', '546', '61', '509', '767', '764', '576', '666', '597', '694', '545', '723', '618', '339', '639', '262', '650', '707', '288']
['525', '738', '509', '767', '25', '764', '576', '666', '83', '180', '597', '162', '121', '618', '339', '82', '23', '678', '34', '239']
['43', '546', '358', '61', '593', '525', '25', '764', '740', '522', '666', '463', '121', '432', '708', '618', '339', '639', '650', '288']
['556', '391', '546', '525', '25', '616', '576', '522', '597', '694', '162', '723', '618', '332', '262', '96', '288', '23', '683', '678']
['769', '514', '391', '738', '25', '616', '522', '666', '83', '597', '545', '708', '618', '339', '332', '639', '262', '23', '20', '221']
['276', '391', '358', '61', '509', '25', '764', '522', '597', '694', '545', '463', '708', '639', '82', '288', '678', '34', '775', '347']
['391', '546', '358', '61', '525', '509', '767', '764', '522', '597', '162', '463', '432', '618', '339', '262', '82', '707', '288', '20']
['61', '509', '616', '764', '522', '545', '339', '332', '639', '262', '650', '221', '678', '199', '265', '239', '347', '248', '797', '504']
['784', '61', '593', '525', '509', '25', '83', '180', '545', '463', '708', '262', '96', '683', '248', '797', '487', '614', '676', '220']
['277', '28', '391', '525', '616', '764', '740', '666', '694', '545', '121', '432', '723', '332', '262', '650', '707', '537', '221', '199']
['391', '546', '61', '509', '767', '25', '764', '740', '83', '694', '121', '14', '339', '707', '288', '23', '683', '537', '221', '607']
['493', '262', '391', '738', '767', '616', '764', '576', '666', '180', '162', '432', '723', '618', '332', '82', '707', '96', '20', '221']
['380', '546', '61', '593', '525', '25', '616', '576', '666', '694', '545', '463', '708', '618', '339', '650', '82', '707', '288', '23']
['681', '391', '525', '509', '25', '616', '740', '522', '83', '180', '694', '463', '686', '723', '708', '707', '288', '23', '678', '599']
['422', '414', '391', '546', '61', '738', '616', '764', '666', '180', '121', '432', '723', '708', '618', '332', '262', '650', '707', '23']
['391', '593', '525', '509', '767', '25', '616', '764', '180', '545', '723', '618', '332', '639', '262', '650', '82', '707', '221', '678']
['506', '358', '593', '525', '25', '83', '162', '121', '14', '723', '708', '618', '339', '332', '262', '650', '82', '20', '607', '678']
['118', '546', '61', '525', '738', '767', '522', '666', '14', '723', '708', '332', '639', '96', '23', '683', '20', '537', '607', '199']
['546', '25', '616', '764', '576', '666', '83', '463', '332', '650', '82', '96', '288', '683', '239', '347', '599', '248', '487', '670']
['358', '61', '738', '509', '764', '83', '162', '121', '14', '618', '339', '332', '707', '537', '221', '607', '678', '199', '34', '599']
['593', '616', '740', '522', '83', '180', '694', '463', '686', '121', '723', '708', '332', '639', '82', '707', '96', '221', '607', '678']
['11', '391', '738', '616', '740', '576', '83', '694', '545', '708', '339', '332', '262', '650', '707', '96', '683', '20', '221', '34']
['391', '593', '525', '509', '616', '764', '576', '666', '83', '121', '14', '708', '618', '639', '650', '96', '683', '221', '607', '678']
['546', '738', '25', '764', '740', '576', '83', '597', '694', '545', '162', '463', '686', '121', '339', '82', '96', '683', '20', '221']
['546', '358', '593', '525', '509', '767', '764', '576', '522', '83', '463', '686', '14', '339', '707', '537', '221', '678', '775', '347']
['85', '343', '358', '61', '525', '738', '616', '764', '522', '666', '597', '694', '463', '618', '639', '262', '288', '683', '20', '537']
['378', '61', '738', '509', '767', '25', '764', '740', '576', '666', '597', '162', '463', '432', '708', '618', '339', '332', '262', '650']
['61', '738', '509', '767', '25', '616', '576', '83', '597', '694', '463', '723', '708', '618', '707', '96', '288', '23', '683', '537']
['546', '61', '593', '25', '616', '740', '522', '694', '545', '686', '121', '432', '14', '723', '639', '650', '707', '96', '288', '683']
['593', '525', '509', '25', '616', '764', '740', '522', '83', '597', '545', '162', '463', '686', '708', '639', '23', '537', '678', '199']
['312', '546', '358', '61', '525', '509', '576', '666', '597', '694', '686', '618', '639', '707', '96', '288', '23', '20', '537', '265']
['391', '358', '767', '25', '616', '764', '597', '694', '162', '463', '686', '432', '723', '262', '288', '683', '537', '607', '34', '265']
['391', '546', '738', '764', '666', '545', '121', '14', '339', '639', '650', '707', '96', '221', '199', '265', '775', '599', '244', '614']
['242', '772', '755', '391', '358', '593', '525', '25', '522', '83', '597', '694', '545', '463', '121', '723', '708', '339', '332', '639']
['419', '593', '509', '25', '616', '666', '83', '180', '162', '618', '339', '332', '650', '288', '23', '537', '678', '34', '347', '797']
['593', '525', '616', '740', '14', '723', '618', '262', '82', '707', '683', '20', '537', '221', '678', '199', '347', '599', '248', '487']
['391', '546', '358', '593', '525', '767', '83', '597', '162', '708', '618', '339', '650', '96', '683', '537', '678', '265', '248', '244']
['391', '593', '738', '509', '25', '616', '545', '162', '463', '686', '121', '432', '723', '618', '639', '262', '707', '288', '537', '221']
['391', '593', '525', '738', '83', '545', '162', '723', '639', '82', '683', '607', '239', '248', '797', '244', '670', '614', '676', '379']
['546', '61', '593', '616', '764', '740', '522', '83', '180', '463', '14', '339', '650', '288', '20', '221', '678', '34', '239', '347']
['358', '61', '509', '767', '25', '764', '576', '666', '162', '463', '14', '708', '332', '288', '34', '239', '775', '347', '248', '797']
['546', '593', '738', '767', '764', '576', '522', '666', '180', '597', '162', '686', '121', '23', '683', '537', '34', '775', '248', '797']
['497', '368', '546', '358', '61', '593', '525', '509', '767', '25', '616', '522', '666', '180', '597', '545', '162', '463', '121', '14']
['789', '391', '358', '61', '525', '738', '522', '666', '83', '597', '463', '686', '14', '723', '618', '707', '537', '221', '607', '678']
['391', '61', '593', '738', '767', '616', '764', '740', '522', '666', '180', '597', '545', '121', '618', '332', '639', '262', '707', '683']
['666', '593', '525', '616', '764', '545', '162', '121', '432', '14', '262', '650', '707', '683', '20', '607', '678', '34', '775', '248']
['391', '546', '593', '525', '576', '83', '180', '545', '686', '121', '723', '339', '332', '262', '707', '288', '537', '607', '34', '265']
['391', '61', '593', '525', '764', '83', '180', '694', '162', '463', '686', '708', '332', '650', '288', '239', '347', '248', '797', '244']
['764', '576', '522', '666', '180', '545', '162', '463', '686', '121', '14', '723', '618', '639', '82', '96', '288', '20', '221', '678']
['546', '358', '61', '509', '767', '616', '764', '740', '180', '463', '686', '121', '432', '14', '708', '639', '82', '707', '23', '683']
['546', '358', '593', '738', '764', '740', '522', '597', '121', '14', '708', '639', '262', '650', '683', '20', '537', '607', '678', '199']
['546', '61', '593', '525', '509', '25', '740', '576', '180', '463', '432', '708', '82', '96', '20', '537', '607', '678', '265', '775']
['546', '358', '593', '525', '616', '740', '83', '180', '597', '545', '162', '463', '14', '723', '708', '332', '639', '707', '537', '221']
['639', '99', '546', '358', '764', '740', '576', '522', '666', '180', '597', '694', '686', '708', '332', '707', '23', '607', '34', '265']
['404', '391', '358', '61', '525', '738', '509', '25', '616', '522', '666', '83', '694', '545', '339', '332', '639', '650', '683', '20']
['546', '358', '576', '83', '180', '162', '686', '14', '723', '708', '618', '339', '82', '707', '96', '288', '20', '537', '199', '239']
['206', '738', '509', '616', '180', '597', '545', '162', '14', '723', '262', '82', '537', '221', '607', '34', '239', '775', '347', '797']
['738', '509', '576', '597', '545', '463', '686', '121', '14', '708', '339', '332', '639', '262', '650', '707', '20', '221', '678', '199']
['301', '341', '391', '546', '358', '61', '767', '25', '666', '597', '545', '432', '14', '708', '618', '339', '262', '650', '96', '683']
['570', '358', '61', '764', '576', '597', '694', '162', '463', '121', '14', '339', '332', '262', '82', '96', '288', '607', '678', '265']
['525', '391', '546', '358', '593', '738', '509', '767', '25', '616', '522', '83', '180', '694', '162', '463', '686', '121', '432', '14']
['358', '61', '593', '525', '509', '764', '740', '83', '694', '162', '121', '14', '708', '618', '639', '262', '82', '707', '96', '683']
['445', '479', '391', '358', '738', '25', '740', '180', '162', '686', '121', '432', '723', '339', '82', '707', '288', '537', '199', '248']
['738', '616', '764', '522', '694', '463', '686', '432', '14', '332', '262', '82', '96', '288', '20', '607', '199', '265', '775', '248']
['546', '593', '525', '767', '25', '764', '522', '666', '694', '545', '686', '121', '708', '618', '339', '332', '639', '82', '20', '221']
['61', '593', '738', '509', '616', '740', '545', '14', '723', '339', '332', '650', '707', '96', '537', '678', '199', '239', '775', '248']
['746', '546', '61', '593', '738', '25', '740', '83', '180', '694', '545', '162', '723', '708', '618', '332', '683', '20', '537', '221']
['712', '391', '358', '593', '525', '738', '767', '25', '180', '694', '545', '121', '432', '14', '639', '650', '96', '683', '20', '537']
['546', '358', '61', '738', '616', '740', '576', '694', '14', '708', '618', '332', '639', '82', '707', '96', '23', '678', '265', '239']
['358', '593', '25', '616', '576', '522', '666', '463', '121', '708', '618', '262', '288', '23', '20', '221', '265', '775', '347', '599']
['672', '546', '61', '593', '509', '25', '764', '576', '83', '180', '694', '686', '723', '262', '650', '96', '683', '20', '678', '265']
['61', '593', '525', '767', '522', '666', '180', '597', '545', '162', '686', '618', '339', '96', '288', '23', '607', '678', '265', '347']
['391', '61', '525', '738', '25', '616', '740', '83', '180', '545', '162', '686', '121', '432', '339', '332', '262', '96', '23', '221']
['391', '525', '509', '616', '740', '666', '180', '545', '162', '432', '339', '639', '707', '683', '20', '537', '34', '797', '487', '361']
['391', '61', '738', '767', '25', '764', '740', '576', '694', '162', '686', '121', '432', '708', '262', '650', '707', '96', '23', '221']
['553', '391', '61', '525', '738', '25', '576', '522', '180', '597', '694', '545', '121', '432', '723', '618', '288', '23', '607', '678']
['72', '61', '593', '616', '576', '666', '180', '597', '463', '121', '432', '14', '708', '639', '262', '221', '607', '678', '34', '265']
['546', '509', '616', '764', '597', '694', '162', '121', '432', '14', '708', '339', '332', '96', '537', '221', '265', '347', '670', '614']
['546', '358', '61', '767', '25', '616', '522', '666', '83', '180', '545', '686', '121', '14', '723', '708', '618', '339', '262', '96']
['391', '546', '358', '525', '738', '764', '740', '576', '666', '83', '180', '545', '162', '686', '121', '432', '723', '708', '618', '339']
['358', '738', '767', '25', '616', '764', '576', '522', '83', '180', '463', '686', '121', '432', '723', '708', '96', '20', '221', '607']
['391', '358', '61', '593', '525', '738', '509', '767', '25', '616', '522', '83', '597', '162', '121', '723', '708', '618', '262', '96']
['546', '358', '61', '738', '25', '740', '576', '666', '83', '597', '545', '463', '432', '618', '639', '262', '650', '683', '221', '678']
['52', '358', '61', '525', '738', '509', '767', '25', '616', '180', '597', '694', '121', '708', '618', '332', '82', '96', '678', '199']
['391', '546', '738', '509', '764', '597', '545', '708', '339', '332', '650', '96', '288', '23', '683', '537', '34', '248', '487', '244']
['106', '325', '400', '358', '593', '525', '509', '764', '740', '522', '666', '83', '597', '162', '463', '14', '723', '618', '332', '639']
['20', '391', '61', '738', '767', '764', '576', '83', '180', '545', '162', '463', '686', '432', '14', '708', '618', '339', '639', '262']
['391', '61', '593', '738', '509', '764', '666', '694', '545', '463', '708', '339', '332', '82', '96', '537', '34', '265', '775', '599']
['122', '391', '593', '509', '764', '666', '597', '545', '162', '432', '14', '708', '332', '650', '707', '96', '288', '683', '537', '347']
['622', '358', '61', '525', '738', '509', '616', '764', '576', '522', '666', '162', '686', '121', '432', '14', '723', '708', '618', '339']
['581', '546', '593', '509', '767', '616', '764', '597', '694', '545', '432', '723', '618', '332', '639', '262', '82', '23', '683', '221']
['358', '593', '738', '767', '25', '764', '522', '180', '597', '694', '162', '686', '121', '14', '618', '339', '639', '82', '96', '288']
['593', '616', '576', '522', '666', '83', '180', '121', '432', '14', '723', '708', '262', '82', '707', '96', '23', '537', '221', '607']
['250', '767', '25', '616', '576', '180', '694', '545', '463', '686', '14', '618', '339', '639', '82', '707', '23', '221', '199', '34']
['391', '546', '358', '61', '767', '25', '616', '740', '522', '666', '162', '121', '339', '262', '650', '96', '537', '34', '775', '248']
['359', '175', '358', '576', '666', '83', '545', '463', '121', '14', '332', '639', '262', '650', '96', '288', '20', '678', '199', '34']
['546', '358', '738', '767', '25', '522', '83', '180', '694', '545', '686', '432', '650', '82', '707', '96', '537', '775', '244', '361']
['464', '204', '350', '546', '593', '616', '764', '576', '666', '83', '545', '162', '432', '14', '723', '618', '332', '262', '650', '23']
['358', '593', '738', '509', '767', '25', '764', '576', '83', '180', '597', '694', '545', '162', '121', '708', '618', '332', '650', '707']
['358', '738', '509', '616', '764', '576', '666', '180', '545', '686', '723', '339', '96', '288', '23', '683', '20', '265', '599', '361']
['387', '358', '61', '525', '509', '616', '764', '740', '522', '666', '83', '162', '463', '686', '432', '14', '708', '339', '332', '639']
['358', '525', '509', '767', '616', '764', '666', '83', '463', '432', '339', '639', '650', '82', '96', '288', '20', '221', '607', '199']
['593', '740', '83', '180', '14', '723', '332', '639', '262', '199', '34', '265', '797', '244', '361', '614', '676', '379', '647', '706']
['203', '593', '738', '509', '25', '616', '740', '576', '666', '180', '694', '545', '162', '463', '121', '432', '708', '618', '639', '262']
['192', '424', '358', '61', '593', '509', '25', '764', '576', '666', '686', '14', '723', '262', '288', '23', '683', '607', '678', '34']
['283', '61', '593', '25', '616', '764', '666', '180', '694', '723', '618', '650', '82', '96', '288', '23', '537', '265', '347', '797']
['136', '391', '61', '593', '525', '738', '616', '522', '597', '545', '162', '686', '432', '618', '339', '262', '650', '82', '707', '20']
['340', '546', '525', '616', '764', '522', '666', '597', '694', '545', '162', '708', '639', '82', '288', '23', '683', '221', '607', '265']
['551', '391', '546', '358', '61', '525', '738', '767', '25', '740', '522', '597', '694', '686', '121', '723', '708', '262', '82', '707']
['738', '509', '764', '576', '666', '694', '545', '162', '463', '686', '432', '14', '723', '708', '339', '639', '650', '82', '707', '96']
['478', '61', '593', '738', '767', '616', '740', '576', '666', '83', '545', '432', '339', '82', '707', '96', '23', '537', '239', '599']
['519', '391', '61', '593', '616', '576', '83', '180', '121', '432', '639', '683', '678', '347', '599', '248', '797', '244', '670', '220']
['546', '61', '767', '25', '740', '522', '180', '597', '694', '545', '162', '686', '121', '14', '332', '639', '288', '20', '537', '678']
['546', '61', '593', '525', '738', '767', '25', '616', '576', '666', '83', '180', '162', '463', '686', '432', '723', '332', '639', '82']
['577', '546', '764', '83', '463', '14', '618', '339', '639', '650', '82', '239', '775', '347', '797', '244', '670', '379', '706', '693']
['473', '358', '61', '593', '525', '509', '767', '25', '764', '576', '666', '83', '180', '597', '686', '121', '723', '708', '618', '639']
['509', '616', '764', '666', '545', '463', '14', '723', '618', '332', '639', '707', '288', '23', '683', '34', '239', '775', '347', '244']
['546', '738', '767', '666', '83', '162', '463', '121', '723', '618', '339', '332', '82', '707', '96', '683', '20', '537', '607', '678']
['358', '61', '767', '616', '764', '666', '597', '162', '121', '14', '723', '618', '339', '262', '707', '23', '20', '537', '607', '678']
['61', '593', '764', '597', '545', '686', '121', '432', '14', '262', '650', '707', '96', '23', '347', '244', '504', '183', '220', '647']
['593', '525', '738', '767', '522', '666', '83', '180', '545', '162', '121', '14', '723', '332', '262', '707', '96', '23', '607', '34']
['391', '546', '61', '593', '509', '767', '25', '616', '764', '740', '666', '162', '686', '121', '723', '708', '339', '332', '639', '650']
['601', '546', '738', '616', '522', '83', '545', '686', '708', '339', '332', '650', '82', '288', '23', '683', '199', '34', '239', '775']
['132', '593', '525', '738', '666', '83', '180', '597', '545', '432', '723', '708', '618', '339', '332', '262', '82', '96', '607', '678']
['418', '391', '546', '525', '509', '616', '522', '597', '545', '463', '121', '14', '332', '639', '262', '650', '707', '288', '683', '537']
['509', '25', '616', '740', '576', '666', '597', '694', '463', '686', '121', '432', '639', '262', '650', '82', '96', '537', '221', '199']
['107', '474', '391', '358', '593', '525', '509', '25', '764', '740', '522', '694', '121', '708', '339', '639', '707', '96', '288', '683']
['644', '391', '358', '522', '666', '83', '180', '694', '162', '463', '121', '723', '339', '650', '23', '34', '239', '347', '244', '379']
['358', '525', '738', '767', '616', '764', '522', '666', '180', '432', '723', '339', '332', '639', '707', '96', '23', '20', '347', '599']
['391', '61', '593', '25', '616', '545', '463', '121', '432', '708', '618', '332', '262', '82', '96', '199', '265', '248', '797', '487']
