200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['377', '966', '246', '159', '160', '530', '487', '249', '281', '333', '882', '417', '362', '614', '258', '902', '652', '189', '937', '674']
['574', '131', '918', '758', '818', '766', '15', '987', '825', '316', '137', '661', '809', '648', '791', '342', '279', '824', '435', '678']
['134', '428', '233', '787', '824', '442', '439', '896', '891', '943', '330', '19', '977', '365', '836', '190', '669', '663', '443', '882']
['439', '422', '765', '310', '722', '785', '977', '132', '790', '138', '855', '61', '456', '922', '997', '551', '78', '937', '674', '13']
['614', '115', '292', '222', '874', '936', '616', '747', '968', '303', '232', '182', '469', '457', '475', '153', '658', '392', '993', '847']
['289', '514', '895', '828', '445', '52', '546', '310', '894', '216', '529', '646', '26', '560', '273', '120', '760', '188', '341', '114']
['734', '217', '373', '335', '463', '659', '984', '477', '79', '290', '404', '347', '354', '162', '580', '904', '159', '563', '888', '420']
['322', '313', '371', '943', '731', '647', '24', '460', '995', '940', '144', '421', '122', '386', '218', '358', '543', '837', '727', '71']
['890', '803', '233', '789', '703', '837', '61', '317', '773', '529', '968', '762', '627', '307', '766', '635', '279', '373', '870', '914']
['397', '957', '238', '988', '10', '807', '400', '669', '19', '734', '675', '417', '907', '382', '541', '136', '830', '18', '831', '480']
['298', '338', '710', '834', '424', '421', '838', '395', '910', '326', '803', '908', '748', '906', '153', '681', '677', '271', '720', '48']
['694', '813', '420', '557', '185', '888', '331', '280', '197', '946', '217', '651', '524', '777', '699', '920', '739', '34', '963', '362']
['692', '434', '670', '636', '345', '520', '388', '777', '779', '214', '688', '435', '51', '238', '200', '885', '132', '10', '974', '45']
['158', '902', '985', '859', '545', '837', '872', '296', '761', '22', '398', '125', '378', '879', '664', '508', '452', '404', '380', '56']
['494', '46', '421', '580', '480', '710', '663', '88', '693', '578', '101', '49', '144', '771', '239', '187', '117', '91', '133', '551']
['749', '981', '906', '523', '639', '120', '444', '1', '804', '430', '632', '59', '694', '466', '17', '625', '275', '812', '614', '189']
['859', '942', '31', '585', '13', '37', '696', '271', '439', '842', '244', '273', '416', '24', '40', '823', '315', '43', '619', '568']
['110', '785', '376', '62', '650', '621', '459', '543', '564', '562', '865', '167', '674', '770', '4', '400', '156', '16', '159', '235']
['244', '720', '567', '84', '701', '32', '188', '454', '256', '0', '679', '328', '24', '903', '893', '540', '483', '941', '344', '842']
['530', '421', '49', '529', '804', '861', '77', '190', '412', '851', '479', '439', '217', '802', '725', '311', '984', '453', '260', '535']
['773', '667', '38', '960', '233', '492', '764', '974', '74', '0', '129', '21', '195', '808', '188', '480', '120', '16', '338', '618']
['889', '499', '776', '895', '278', '317', '956', '136', '335', '89', '408', '744', '271', '407', '475', '484', '616', '489', '782', '900']
['925', '639', '221', '256', '547', '879', '748', '666', '56', '4', '287', '601', '504', '54', '220', '618', '710', '365', '465', '187']
['267', '940', '829', '30', '734', '426', '336', '368', '489', '40', '889', '611', '7', '956', '331', '211', '498', '385', '381', '118']
['32', '467', '418', '957', '422', '421', '343', '44', '435', '877', '53', '881', '248', '24', '663', '333', '218', '993', '114', '112']
['782', '175', '522', '24', '966', '435', '21', '223', '833', '870', '715', '686', '542', '299', '178', '563', '428', '670', '720', '46']
['970', '767', '880', '781', '289', '400', '134', '52', '541', '242', '93', '609', '574', '525', '850', '307', '950', '72', '879', '388']
['338', '152', '946', '18', '501', '850', '15', '519', '378', '770', '468', '970', '555', '46', '526', '43', '136', '256', '249', '47']
['226', '887', '984', '305', '578', '575', '243', '120', '411', '987', '489', '380', '336', '99', '254', '222', '558', '592', '174', '217']
['101', '510', '869', '984', '710', '371', '628', '829', '531', '475', '900', '273', '642', '865', '539', '253', '198', '818', '754', '892']
['348', '588', '264', '50', '262', '454', '340', '445', '155', '748', '933', '38', '838', '71', '820', '215', '819', '913', '233', '567']
['794', '755', '134', '862', '823', '394', '262', '682', '554', '659', '729', '184', '878', '496', '859', '886', '258', '181', '156', '120']
['237', '903', '953', '892', '483', '947', '253', '421', '621', '862', '519', '815', '482', '34', '667', '795', '725', '479', '910', '270']
['364', '498', '370', '358', '797', '571', '682', '232', '317', '88', '867', '768', '872', '752', '748', '792', '703', '355', '155', '422']
['775', '323', '823', '216', '530', '567', '693', '455', '587', '711', '178', '937', '518', '865', '483', '522', '471', '933', '77', '898']
['181', '486', '48', '802', '286', '180', '190', '59', '567', '607', '101', '955', '447', '678', '99', '750', '873', '386', '71', '243']
['611', '801', '487', '88', '401', '740', '430', '56', '875', '809', '927', '981', '503', '870', '62', '507', '334', '992', '593', '744']
['42', '7', '931', '852', '833', '812', '455', '860', '104', '475', '717', '203', '673', '35', '469', '284', '26', '154', '507', '686']
['499', '828', '189', '269', '907', '572', '82', '765', '243', '133', '160', '610', '538', '88', '98', '859', '23', '225', '655', '46']
['67', '670', '76', '376', '261', '807', '302', '893', '412', '42', '630', '965', '861', '853', '905', '798', '826', '837', '53', '705']
['606', '66', '190', '947', '954', '676', '892', '965', '890', '422', '309', '90', '679', '465', '387', '105', '913', '404', '837', '20']
['622', '263', '987', '359', '206', '269', '913', '646', '32', '134', '466', '629', '487', '386', '18', '435', '473', '830', '367', '516']
['766', '670', '33', '912', '838', '129', '194', '5', '695', '497', '642', '184', '987', '973', '182', '491', '75', '700', '2', '825']
['639', '379', '268', '699', '569', '533', '712', '568', '518', '306', '616', '971', '32', '161', '754', '83', '785', '621', '527', '342']
['215', '394', '566', '121', '635', '224', '332', '805', '615', '511', '363', '171', '894', '747', '597', '337', '865', '306', '991', '570']
['198', '295', '335', '724', '610', '451', '477', '45', '453', '68', '211', '701', '661', '651', '97', '285', '636', '248', '312', '257']
['324', '103', '346', '627', '779', '181', '876', '51', '375', '26', '669', '844', '938', '496', '515', '340', '251', '296', '374', '25']
['155', '817', '863', '547', '489', '697', '409', '222', '859', '593', '561', '898', '31', '357', '109', '267', '146', '741', '32', '847']
['871', '188', '944', '800', '678', '709', '654', '345', '789', '259', '606', '436', '957', '376', '671', '945', '143', '189', '98', '147']
['986', '768', '228', '649', '342', '524', '575', '420', '426', '1', '856', '673', '765', '859', '966', '959', '687', '753', '184', '427']
['44', '257', '852', '637', '835', '922', '439', '936', '486', '444', '710', '217', '438', '536', '578', '63', '996', '200', '683', '507']
['401', '592', '12', '872', '399', '763', '355', '822', '51', '223', '94', '810', '611', '472', '246', '352', '267', '929', '445', '575']
['899', '832', '761', '794', '764', '903', '391', '922', '466', '89', '609', '996', '19', '560', '515', '934', '474', '921', '434', '406']
['89', '56', '385', '532', '289', '705', '726', '567', '636', '476', '662', '714', '547', '437', '216', '867', '188', '362', '324', '191']
['24', '995', '152', '431', '219', '825', '545', '180', '459', '923', '450', '850', '711', '28', '416', '402', '749', '816', '466', '667']
['532', '787', '876', '873', '498', '71', '446', '869', '445', '752', '689', '224', '356', '711', '223', '614', '360', '146', '889', '704']
['196', '721', '841', '904', '604', '368', '717', '180', '576', '199', '277', '663', '492', '760', '14', '161', '601', '354', '224', '755']
['279', '859', '564', '857', '195', '438', '812', '861', '3', '206', '608', '985', '657', '995', '379', '675', '180', '707', '322', '131']
['708', '184', '190', '661', '149', '604', '748', '74', '794', '974', '713', '340', '877', '266', '257', '555', '954', '182', '204', '874']
['819', '324', '29', '641', '945', '877', '452', '837', '665', '874', '479', '559', '483', '793', '319', '357', '126', '870', '680', '187']
['192', '305', '417', '332', '363', '686', '630', '729', '596', '121', '690', '70', '306', '949', '224', '40', '666', '847', '817', '980']
['887', '179', '710', '316', '36', '695', '249', '45', '973', '357', '520', '735', '484', '372', '651', '60', '87', '453', '565', '27']
['148', '64', '672', '902', '38', '468', '555', '224', '614', '248', '780', '889', '343', '886', '580', '946', '881', '985', '94', '760']
['220', '640', '697', '209', '741', '273', '281', '368', '744', '316', '819', '269', '52', '162', '192', '775', '318', '129', '633', '859']
['125', '875', '745', '792', '740', '140', '896', '215', '991', '316', '67', '307', '85', '276', '146', '942', '88', '960', '11', '712']
['289', '741', '883', '8', '560', '68', '874', '272', '689', '394', '329', '844', '862', '80', '742', '797', '1', '486', '735', '656']
['597', '48', '888', '709', '389', '161', '327', '378', '552', '831', '437', '924', '939', '244', '599', '745', '502', '450', '562', '88']
['939', '681', '375', '943', '435', '866', '149', '269', '722', '654', '56', '773', '834', '249', '568', '845', '887', '209', '543', '82']
['538', '674', '656', '364', '141', '863', '293', '773', '861', '166', '842', '158', '496', '134', '516', '553', '81', '570', '27', '452']
['791', '636', '893', '423', '235', '27', '520', '148', '627', '917', '784', '418', '875', '265', '972', '854', '346', '769', '480', '774']
['968', '542', '997', '763', '299', '213', '334', '181', '447', '754', '459', '185', '240', '530', '666', '215', '294', '477', '125', '496']
['890', '731', '107', '842', '816', '689', '853', '618', '138', '892', '524', '793', '515', '856', '26', '34', '586', '595', '663', '433']
['956', '272', '453', '337', '189', '281', '698', '997', '615', '533', '15', '754', '644', '976', '551', '608', '29', '104', '612', '455']
['219', '250', '861', '622', '890', '695', '723', '510', '65', '259', '561', '24', '14', '952', '119', '992', '152', '12', '965', '457']
['697', '600', '276', '948', '322', '74', '0', '805', '411', '606', '977', '873', '104', '597', '493', '63', '705', '808', '645', '611']
['777', '166', '484', '299', '612', '12', '682', '929', '22', '159', '654', '548', '603', '268', '743', '788', '82', '374', '908', '874']
['870', '333', '24', '54', '304', '998', '882', '77', '551', '84', '429', '590', '25', '7', '807', '445', '755', '399', '272', '669']
['595', '390', '992', '123', '662', '348', '703', '31', '546', '364', '412', '579', '860', '979', '882', '752', '485', '779', '304', '214']
['508', '900', '624', '813', '531', '947', '181', '172', '473', '943', '336', '905', '659', '38', '427', '324', '31', '741', '194', '974']
['775', '302', '926', '821', '17', '609', '433', '239', '465', '961', '371', '416', '27', '664', '387', '823', '885', '746', '431', '316']
['652', '384', '754', '535', '475', '582', '20', '256', '151', '146', '646', '838', '616', '385', '284', '561', '260', '321', '951', '461']
['888', '602', '463', '378', '605', '151', '109', '82', '509', '572', '942', '835', '246', '324', '165', '895', '43', '239', '528', '693']
['271', '642', '996', '247', '623', '983', '483', '144', '398', '660', '39', '168', '158', '687', '911', '756', '251', '264', '154', '295']
['154', '127', '654', '501', '559', '961', '153', '785', '737', '290', '522', '160', '41', '22', '333', '853', '430', '464', '987', '28']
['584', '720', '96', '653', '574', '125', '192', '921', '134', '222', '763', '330', '947', '519', '736', '276', '768', '505', '864', '875']
['226', '650', '905', '402', '64', '256', '148', '477', '795', '963', '399', '607', '416', '295', '435', '492', '189', '759', '496', '297']
['487', '611', '733', '213', '776', '511', '321', '138', '477', '969', '933', '648', '61', '974', '773', '991', '669', '426', '627', '340']
['124', '474', '301', '274', '102', '788', '52', '246', '123', '252', '366', '337', '151', '746', '174', '382', '498', '237', '422', '371']
['379', '517', '685', '932', '325', '980', '218', '560', '29', '330', '967', '329', '706', '70', '369', '160', '943', '88', '300', '335']
['272', '680', '548', '806', '928', '975', '120', '664', '431', '314', '472', '620', '423', '214', '642', '215', '269', '783', '227', '977']
['362', '755', '370', '527', '288', '326', '260', '119', '275', '148', '420', '775', '908', '699', '681', '390', '44', '919', '382', '150']
['919', '12', '993', '2', '755', '596', '286', '970', '303', '899', '733', '411', '561', '440', '948', '352', '436', '885', '127', '244']
['246', '500', '743', '207', '98', '302', '802', '727', '996', '565', '893', '303', '22', '908', '252', '580', '762', '177', '674', '515']
['140', '636', '918', '241', '666', '806', '413', '57', '702', '629', '161', '404', '116', '810', '464', '614', '94', '379', '471', '992']
['316', '722', '731', '719', '280', '781', '57', '328', '724', '981', '855', '214', '355', '455', '555', '696', '763', '42', '134', '692']
['949', '669', '492', '218', '22', '194', '290', '854', '740', '222', '237', '736', '798', '472', '282', '471', '388', '564', '959', '633']
['96', '228', '722', '243', '468', '267', '458', '64', '56', '994', '746', '204', '784', '173', '392', '85', '961', '842', '442', '512']
['942', '172', '701', '691', '115', '337', '604', '824', '470', '421', '490', '127', '723', '511', '61', '503', '926', '667', '726', '593']
['607', '510', '475', '245', '508', '682', '63', '977', '71', '190', '249', '976', '116', '428', '156', '193', '975', '377', '568', '525']
['647', '217', '978', '788', '418', '773', '813', '622', '746', '340', '235', '675', '666', '516', '754', '827', '863', '764', '130', '736']
['209', '999', '629', '60', '113', '505', '435', '141', '801', '591', '996', '320', '997', '263', '975', '150', '382', '559', '194', '165']
['884', '855', '744', '179', '3', '41', '992', '116', '819', '628', '682', '702', '414', '288', '728', '954', '444', '555', '881', '39']
['144', '684', '5', '674', '45', '872', '73', '827', '352', '576', '841', '908', '244', '270', '338', '221', '195', '344', '326', '208']
['376', '295', '527', '414', '559', '587', '508', '856', '117', '874', '540', '375', '59', '656', '728', '669', '222', '667', '43', '981']
['85', '361', '307', '264', '502', '131', '178', '404', '579', '26', '740', '541', '851', '30', '371', '340', '57', '944', '148', '720']
['354', '50', '983', '322', '991', '791', '624', '361', '632', '946', '801', '98', '537', '915', '977', '512', '947', '904', '89', '388']
['808', '910', '153', '496', '941', '809', '392', '881', '40', '587', '601', '542', '39', '443', '280', '30', '513', '183', '564', '721']
['171', '767', '881', '525', '369', '604', '548', '83', '246', '820', '459', '388', '635', '611', '121', '263', '812', '170', '723', '472']
['774', '271', '756', '948', '36', '120', '156', '864', '329', '740', '760', '164', '791', '628', '286', '187', '802', '367', '995', '951']
['362', '868', '568', '270', '518', '285', '919', '328', '405', '491', '480', '950', '833', '629', '788', '975', '866', '36', '992', '276']
['884', '53', '858', '228', '323', '137', '195', '447', '72', '864', '662', '81', '925', '824', '99', '525', '297', '591', '781', '866']
['273', '514', '651', '914', '615', '475', '797', '699', '49', '946', '344', '265', '808', '631', '686', '462', '649', '859', '593', '564']
['379', '521', '482', '133', '18', '693', '783', '905', '649', '114', '777', '149', '409', '52', '976', '343', '5', '299', '10', '395']
['125', '701', '254', '410', '663', '986', '8', '709', '896', '585', '745', '961', '906', '113', '85', '259', '7', '361', '106', '753']
['76', '67', '847', '82', '854', '288', '249', '489', '265', '870', '321', '517', '890', '47', '312', '221', '170', '865', '680', '576']
['901', '864', '431', '529', '193', '783', '281', '581', '329', '327', '635', '815', '122', '956', '413', '793', '94', '54', '394', '876']
['451', '38', '618', '669', '114', '954', '225', '766', '985', '116', '898', '926', '222', '395', '565', '72', '310', '314', '845', '126']
['112', '785', '633', '997', '875', '819', '747', '865', '195', '10', '625', '803', '305', '403', '741', '888', '697', '805', '306', '91']
['987', '506', '342', '159', '79', '824', '333', '362', '206', '730', '137', '343', '803', '757', '86', '641', '18', '550', '325', '994']
['72', '393', '940', '970', '243', '216', '822', '836', '307', '143', '769', '781', '881', '247', '717', '178', '331', '7', '925', '585']
['87', '932', '637', '988', '374', '42', '25', '487', '519', '128', '974', '68', '46', '565', '62', '780', '870', '155', '112', '804']
['655', '184', '33', '968', '427', '290', '325', '331', '340', '425', '405', '527', '801', '341', '654', '781', '240', '437', '683', '496']
['36', '24', '73', '339', '968', '355', '930', '213', '399', '49', '598', '705', '385', '648', '813', '985', '98', '769', '244', '908']
['142', '991', '961', '246', '631', '315', '166', '242', '649', '119', '762', '898', '350', '343', '134', '950', '683', '317', '786', '109']
['738', '937', '216', '932', '942', '607', '111', '606', '301', '330', '302', '2', '478', '681', '133', '804', '622', '238', '466', '87']
['24', '885', '212', '775', '970', '578', '559', '458', '981', '287', '728', '508', '257', '722', '239', '673', '902', '298', '186', '87']
['636', '337', '817', '85', '548', '827', '893', '656', '558', '692', '502', '687', '358', '379', '670', '0', '184', '58', '267', '100']
['952', '15', '983', '908', '437', '50', '213', '171', '289', '145', '157', '534', '200']
['281', '167', '266', '415', '823', '389', '414', '784', '428', '727', '301', '733', '547', '69', '810', '228', '338', '42', '20', '816']
['224', '815', '451', '860', '126', '369', '167', '537', '208', '954', '618', '152', '410', '688', '858', '16', '634', '17', '595', '125']
['55', '37', '607', '438', '542', '794', '984', '319', '466', '500', '784', '748', '253', '335', '145', '807', '993', '667', '846', '513']
['736', '522', '71', '959', '151', '385', '966', '118', '93', '647', '209', '257', '810', '213', '199', '677', '750', '728', '832', '229']
['642', '161', '88', '380', '318', '636', '419', '756', '656', '802', '787', '12', '715', '8', '536', '584', '140', '286', '169', '274']
['495', '379', '587', '356', '139', '851', '473', '923', '812', '406', '438', '852', '662', '236', '188', '10', '486', '346', '989', '39']
['54', '30', '801', '918', '400', '622', '424', '282', '55', '808', '679', '875', '404', '353', '739', '3', '553', '529', '81', '158']
['723', '803', '636', '714', '164', '798', '97', '478', '71', '560', '311', '642', '671', '29', '648', '593', '567', '878', '265', '906']
['3', '558', '233', '343', '565', '438', '885', '611', '644', '307', '531', '81', '772', '910', '500', '856', '371', '264', '471', '250']
['458', '809', '723', '314', '681', '771', '128', '594', '947', '98', '501', '699', '849', '682', '518', '36', '436', '527', '460', '968']
['377', '74', '181', '64', '56', '773', '375', '152', '482', '622', '391', '944', '596', '762', '976', '12', '858', '404', '903', '535']
['953', '153', '306', '488', '211', '30', '286', '929', '109', '214', '220', '864', '388', '610', '50', '130', '345', '789', '58', '822']
['449', '71', '348', '520', '101', '649', '538', '22', '905', '235', '13', '472', '73', '190', '942', '459', '273', '634', '625', '968']
['451', '446', '279', '121', '590', '783', '504', '611', '56', '709', '476', '364', '128', '924', '740', '160', '602', '509', '923', '440']
['317', '98', '617', '755', '799', '859', '247', '217', '800', '919', '983', '78', '243', '821', '362', '762', '645', '806', '387', '125']
['883', '102', '380', '209', '410', '356', '948', '248', '867', '88', '174', '395', '870', '3', '669', '871', '315', '60', '936', '491']
['944', '456', '69', '602', '416', '682', '512', '288', '448', '715', '691', '231', '751', '888', '71', '323', '539', '627', '382', '786']
['860', '713', '868', '200', '403', '280', '253', '748', '848', '986', '885', '288', '139', '585', '124', '101', '137', '552', '550', '482']
['181', '600', '943', '231', '628', '334', '138', '843', '790', '888', '826', '931', '465', '192', '239', '361', '983', '185', '256', '513']
['753', '678', '959', '797', '197', '52', '301', '826', '378', '31', '852', '971', '232', '535', '90', '131', '174', '431', '922', '997']
['773', '743', '99', '580', '61', '530', '698', '824', '535', '357', '358', '765', '87', '809', '192', '761', '31', '848', '101', '919']
['282', '884', '833', '329', '252', '508', '545', '137', '183', '272', '609', '203', '998', '147', '181', '887', '558', '373', '367', '248']
['79', '72', '640', '923', '92', '767', '561', '700', '391', '567', '123', '603', '183', '797', '849', '605', '844', '112', '933', '55']
['511', '926', '150', '332', '852', '274', '395', '778', '394', '192', '104', '509', '806', '624', '17', '364', '7', '884', '48', '840']
['923', '393', '133', '557', '402', '683', '657', '336', '622', '675', '315', '519', '232', '219', '168', '578', '749', '439', '579', '696']
['916', '302', '398', '100', '874', '35', '333', '786', '857', '57', '911', '510', '201', '153', '698', '859', '923', '282', '406', '887']
['134', '188', '810', '487', '944', '404', '442', '961', '761', '978', '278', '304', '257', '6', '788', '232', '763', '435', '667', '13']
['797', '529', '946', '190', '428', '147', '601', '655', '952', '905', '704', '772', '559', '74', '462', '424', '312', '148', '638', '250']
['353', '78', '922', '287', '419', '639', '588', '404', '721', '538', '202', '218', '590', '387', '313', '128', '421', '293', '18', '331']
['229', '929', '479', '452', '871', '329', '201', '737', '877', '620', '525', '116', '356', '795', '456', '100', '594', '915', '683', '542']
['574', '497', '665', '15', '607', '959', '230', '378', '682', '971', '112', '666', '681', '515', '467', '289', '860', '938', '146', '570']
['66', '649', '593', '389', '342', '304', '738', '190', '164', '327', '232', '606', '755', '257', '322', '364', '112', '668', '371', '730']
['376', '299', '704', '551', '696', '908', '345', '2', '878', '664', '432', '397', '139', '634', '107', '79', '411', '894', '771', '941']
['452', '532', '162', '473', '268', '849', '400', '596', '725', '431', '721', '960', '775', '228', '978', '415', '49', '713', '549', '970']
['116', '931', '32', '746', '11', '717', '787', '435', '754', '163', '109', '363', '525', '39', '866', '423', '753', '248', '35', '641']
['172', '203', '359', '322', '202', '982', '41', '617', '543', '253', '501', '876', '757', '954', '244', '980', '576', '826', '45', '317']
['552', '691', '575', '12', '174', '241', '294', '470', '630', '964', '525', '190', '817', '265', '46', '781', '492', '467', '202', '840']
['424', '138', '662', '840', '186', '518', '74', '129', '517', '572', '660', '483', '407', '199', '162', '721', '427', '870', '635', '193']
['304', '100', '735', '84', '356', '194', '229', '699', '370', '1', '654', '790', '284', '800', '611', '765', '3', '946', '999', '131']
['809', '946', '260', '578', '362', '628', '869', '149', '128', '741', '879', '537', '639', '357', '223', '412', '651', '605', '448', '569']
['751', '785', '604', '488', '303', '364', '700', '17', '742', '772', '156', '420', '319', '684', '313', '459', '790', '852', '68', '501']
['864', '31', '998', '118', '18', '823', '293', '382', '284', '121', '20', '186', '421', '269', '322', '462', '311', '123', '937', '398']
['251', '415', '906', '51', '118', '725', '461', '64', '319', '322', '886', '179', '765', '431', '132', '599', '369', '443', '525', '967']
['329', '29', '766', '574', '22', '86', '288', '153', '476', '200', '832', '828', '102', '588', '535', '758', '287', '661', '792', '282']
['225', '783', '831', '695', '94', '591', '274', '743', '333', '868', '531', '468', '245', '922', '668', '446', '553', '752', '79', '966']
['865', '352', '867', '577', '50', '793', '425', '32', '54', '99', '160', '46', '268', '501', '736', '382', '253', '670', '377', '735']
['94', '762', '407', '235', '948', '315', '534', '52', '596', '438', '122', '87', '38', '917', '212', '580', '64', '368', '543', '801']
['400', '206', '895', '933', '720', '765', '276', '883', '163', '430', '982', '383', '763', '633', '348', '357', '797', '753', '983', '851']
['628', '869', '495', '279', '907', '932', '975', '381', '352', '629', '232', '813', '403', '360', '259', '125', '164', '226', '904', '683']
['38', '330', '359', '519', '397', '891', '745', '134', '240', '709', '645', '815', '437', '290', '140', '113', '174', '213', '72', '907']
['990', '607', '5', '558', '165', '506', '601', '411', '129', '35', '26', '22', '239', '606', '831', '212', '247', '675', '243', '712']
['410', '158', '125', '675', '622', '239', '571', '256', '23', '908', '606', '95', '627', '197', '57', '875', '1', '196', '55', '502']
['651', '964', '374', '83', '59', '266', '383', '620', '215', '597', '390', '368', '969', '147', '737', '769', '403', '996', '518', '439']
['331', '482', '230', '523', '961', '439', '2', '737', '244', '875', '406', '365', '493', '550', '149', '152', '21', '670', '902', '506']
['525', '59', '681', '968', '291', '338', '759', '539', '216', '770', '806', '824', '955', '440', '393', '812', '70', '399', '108', '991']
['563', '129', '872', '761', '653', '395', '870', '288', '360', '17', '418', '59', '198', '155', '593', '649', '217', '339', '472', '462']
['997', '576', '756', '101', '561', '639', '651', '474', '294', '25', '978', '990', '842', '342', '801', '808', '507', '87', '59', '689']
['234', '252', '46', '532', '246', '10', '3', '599', '528', '47', '333', '596', '903', '977', '751', '907', '893', '455', '399', '833']
['850', '278', '267', '446', '555', '810', '82', '334', '46', '461', '734', '476', '451', '21', '487', '371', '523', '654', '584', '639']
['446', '859', '11', '171', '519', '773', '231', '521', '36', '280', '316', '8', '541', '118', '939', '265', '229', '745', '126', '409']
['604', '423', '41', '715', '193', '471', '850', '542', '59', '407', '141', '978', '531', '249', '537', '208', '269', '155', '555', '97']
['703', '673', '96', '894', '472', '913', '858', '617', '826', '679', '646', '755', '901', '72', '655', '428', '976', '566', '914', '907']
['623', '576', '951', '514', '550', '916', '85', '755', '171', '512', '187', '81', '216', '968', '793', '948', '798', '419', '30', '136']
['899', '516', '303', '115', '677', '241', '146', '822', '17', '798', '502', '332', '296', '487', '423', '217', '754', '10', '164', '612']
['884', '492', '756', '611', '717', '801', '118', '325', '266', '991', '292', '345', '793', '109', '176', '5', '440', '196', '528', '538']
['698', '463', '649', '564', '633', '624', '111', '820', '854', '906', '746', '127', '694', '17', '846', '560', '398', '947', '275', '358']
['721', '518', '812', '989', '401', '378', '924', '232', '765', '444', '127', '615', '829', '241', '807', '45', '521', '503', '153', '89']
['372', '595', '165', '198', '314', '929', '663', '54', '1', '807', '568', '216', '934', '43', '467', '105', '804', '79', '958', '356']
['641', '203', '461', '714', '202', '937', '453', '299', '494', '297', '316', '862', '211', '507', '563', '744', '488', '684', '499', '953']
['573', '82', '170', '827', '452', '329', '357', '98', '834', '138', '206', '67', '932', '44', '346', '817', '359', '742', '223', '231']
['486', '727', '863', '250', '893', '965', '791', '343', '308', '758', '668', '746', '552', '651', '597', '718', '738', '379', '133', '79']
['720', '196', '13', '566', '540', '818', '514', '100', '404', '145', '510', '582', '221', '654', '689', '43', '931', '244', '264', '310']
['345', '596', '902', '705', '714', '412', '914', '46', '661', '437', '899', '944', '32', '517', '155', '712', '455', '578', '697', '70']
['573', '828', '978', '525', '743', '486', '23', '89', '29', '555', '433', '103', '134', '984', '117', '57', '816', '422', '877', '502']
['817', '305', '335', '507', '847', '874', '943', '787', '640', '747', '988', '31', '917', '275', '611', '665', '508', '949', '454', '337']
['615', '476', '59', '214', '128', '36', '959', '549', '581', '94', '279', '317', '483', '266', '726', '105', '204', '448', '492', '803']
['206', '776', '113', '87', '41', '306', '363', '657', '716', '28', '953', '835', '342', '778', '232', '890', '377', '352', '475', '314']
['907', '849', '502', '683', '37', '697', '201', '398', '236', '84', '663', '667', '470', '811', '756', '521', '275', '309', '941', '821']
['402', '138', '989', '564', '221', '75', '147', '89', '295', '11', '599', '96', '929', '49', '279', '961', '116', '385', '553', '728']
['540', '831', '253', '179', '184', '488', '748', '878', '90', '711', '864', '315', '731', '186', '495', '483', '64', '939', '176', '311']
['840', '800', '804', '83', '764', '48', '12', '832', '590', '6', '265', '46', '74', '278', '797', '700', '420', '712', '706', '963']
['647', '662', '265', '972', '413', '98', '526', '23', '116', '734', '85', '657', '123', '650', '64', '172', '990', '76', '760', '219']
['390', '508', '662', '336', '744', '212', '262', '802', '654', '923', '729', '184', '204', '310', '333', '715', '112', '737', '751', '690']
['706', '429', '715', '499', '271', '227', '470', '956', '238', '444', '912', '376', '197', '585', '368', '235', '199', '808', '968', '733']
['801', '105', '261', '618', '440', '685', '237', '7', '627', '736', '405', '586', '785', '471', '256', '986', '301', '306', '142', '62']
['798', '87', '105', '159', '396', '778', '603', '833', '635', '981', '177', '514', '304', '55', '335', '486', '898', '995', '952', '200']
['681', '684', '753', '938', '853', '256', '177', '247', '431', '908', '405', '826', '634', '571', '798', '909', '294', '955', '126', '699']
['65', '858', '610', '775', '997', '902', '757', '250', '927', '74', '746', '84', '465', '836', '418', '942', '782', '967', '763', '124']
['153', '917', '802', '143', '321', '270', '535', '98', '139', '447', '96', '444', '969', '178', '329', '382', '441', '393', '617', '720']
['860', '841', '940', '689', '24', '670', '212', '323', '996', '42', '799', '570', '655', '209', '178', '107', '270', '379', '610', '428']
['482', '125', '252', '163', '259', '199', '327', '246', '306', '381', '578', '835', '292', '433', '910', '675', '965', '712', '432', '955']
['57', '807', '536', '300', '502', '3', '554', '338', '159', '973', '157', '38', '633', '635', '343', '233', '726', '934', '574', '865']
['403', '75', '199', '107', '416', '559', '354', '5', '6', '316', '557', '358', '374', '279', '9', '311', '277', '727', '996', '841']
['870', '274', '531', '729', '121', '473', '810', '788', '68', '650', '977', '304', '576', '872', '519', '889', '478', '257', '559', '100']
['167', '125', '81', '244', '765', '156', '474', '858', '664', '868', '259', '711', '430', '712', '447', '847', '613', '653', '64', '656']
['228', '909', '634', '966', '87', '898', '455', '497', '658', '816', '637', '498', '892', '619', '56', '142', '841', '563', '192', '518']
['939', '564', '54', '788', '482', '662', '554', '462', '690', '899', '620', '706', '216', '479', '985', '176', '325', '308', '455', '874']
['335', '296', '868', '714', '526', '365', '549', '783', '153', '366', '841', '985', '76', '533', '383', '224', '794', '300', '479', '451']
['818', '727', '736', '695', '55', '375', '133', '825', '350', '715', '113', '566', '349', '670', '91', '831', '154', '174', '987', '418']
['334', '891', '105', '834', '540', '258', '453', '85', '602', '843', '510', '127', '195', '723', '530', '949', '357', '370', '454', '557']
